hex_id,habitat,dominant_category,dominant_pct
8729a6176ffffff,Chaparral,Scrub and Chaparral,0.7103568269565125
8729a6800ffffff,Chaparral,Scrub and Chaparral,0.9324466405370186
8729a6801ffffff,Chaparral,Scrub and Chaparral,0.9925534934717303
8729a6802ffffff,Chaparral,Scrub and Chaparral,0.9995055916515792
8729a6803ffffff,Chaparral,Scrub and Chaparral,0.990990818370464
8729a6804ffffff,Coastal,Dune Community,0.6159970970670035
8729a6805ffffff,Chaparral,Scrub and Chaparral,0.8179250664988044
8729a6806ffffff,Coastal,Dune Community,0.5706869295168365
8729a6808ffffff,Chaparral,Scrub and Chaparral,0.7703539914129303
8729a6809ffffff,Mixed,Woodland,0.5282309605025807
8729a680affffff,Chaparral,Scrub and Chaparral,0.9869736123205913
8729a680bffffff,Chaparral,Scrub and Chaparral,0.7197647124137191
8729a680cffffff,Chaparral,Scrub and Chaparral,0.6089049501391289
8729a680dffffff,Other,Woodland,0.8001470623140922
8729a680effffff,Chaparral,Scrub and Chaparral,0.8734738415725564
8729a6810ffffff,Chaparral,Scrub and Chaparral,0.8902048791135118
8729a6811ffffff,Chaparral,Scrub and Chaparral,0.996785388607288
8729a6812ffffff,Chaparral,Scrub and Chaparral,0.932623693539966
8729a6813ffffff,Chaparral,Scrub and Chaparral,0.9772822859345204
8729a6814ffffff,Mixed,Dune Community,0.5124360176752984
8729a6815ffffff,Chaparral,Scrub and Chaparral,0.8239160871082303
8729a6816ffffff,Chaparral,Scrub and Chaparral,0.96709021448955
8729a6818ffffff,Chaparral,Scrub and Chaparral,0.9642768012474606
8729a6819ffffff,Chaparral,Scrub and Chaparral,0.9183896101223114
8729a681affffff,Chaparral,Scrub and Chaparral,1.0
8729a681bffffff,Chaparral,Scrub and Chaparral,0.9228824554526492
8729a681cffffff,Chaparral,Scrub and Chaparral,0.9195232197056546
8729a681dffffff,Chaparral,Scrub and Chaparral,0.9680307263561914
8729a681effffff,Chaparral,Scrub and Chaparral,0.9062272570085096
8729a6820ffffff,Chaparral,Scrub and Chaparral,0.6808231515258254
8729a6821ffffff,Chaparral,Scrub and Chaparral,0.9795053442103849
8729a6822ffffff,Mixed,Dune Community,0.5203965533830901
8729a6823ffffff,Coastal,Dune Community,0.832496507262272
8729a6824ffffff,Chaparral,Scrub and Chaparral,0.942523423539343
8729a6825ffffff,Chaparral,Scrub and Chaparral,1.0
8729a6826ffffff,Coastal,Dune Community,0.7163757069645271
8729a6828ffffff,Chaparral,Scrub and Chaparral,0.9887300221526313
8729a6829ffffff,Chaparral,Scrub and Chaparral,0.8413228012723719
8729a682affffff,Chaparral,Scrub and Chaparral,0.7203367859950223
8729a682bffffff,Other,Woodland,0.6483879335258464
8729a682cffffff,Chaparral,Scrub and Chaparral,0.9638690556480477
8729a682dffffff,Chaparral,Scrub and Chaparral,1.0
8729a682effffff,Chaparral,Scrub and Chaparral,0.8852553225437622
8729a6830ffffff,Coastal,Dune Community,0.6118605836706689
8729a6831ffffff,Coastal,Dune Community,0.9630781351098756
8729a6832ffffff,Coastal,Dune Community,0.7850598276150514
8729a6833ffffff,Coastal,Dune Community,0.648700827863196
8729a6834ffffff,Mixed,Dune Community,0.5117395143803616
8729a6835ffffff,Chaparral,Scrub and Chaparral,0.7860809660984309
8729a6836ffffff,Coastal,Dune Community,0.5552795324912224
8729a6840ffffff,Other,Woodland,0.814538506374337
8729a6841ffffff,Other,Woodland,0.7022592963068744
8729a6842ffffff,Chaparral,Scrub and Chaparral,0.7196303403839128
8729a6843ffffff,Chaparral,Scrub and Chaparral,0.6977689425766517
8729a6844ffffff,Other,Woodland,0.5983972163793632
8729a6845ffffff,Chaparral,Scrub and Chaparral,0.6976096185754049
8729a6846ffffff,Mixed,Scrub and Chaparral,0.5322859306347006
8729a6848ffffff,Chaparral,Scrub and Chaparral,0.8900065557588628
8729a6849ffffff,Chaparral,Scrub and Chaparral,0.7225697124087036
8729a684affffff,Chaparral,Scrub and Chaparral,0.6188103154875237
8729a684bffffff,Other,Woodland,0.6367084729255056
8729a684cffffff,Chaparral,Scrub and Chaparral,0.7396820442899893
8729a684dffffff,Chaparral,Scrub and Chaparral,0.9117384885470629
8729a684effffff,Chaparral,Scrub and Chaparral,0.7412873358742383
8729a6850ffffff,Chaparral,Scrub and Chaparral,0.8881403523379727
8729a6851ffffff,Chaparral,Scrub and Chaparral,0.8767065424396495
8729a6852ffffff,Chaparral,Scrub and Chaparral,0.922487930904939
8729a6853ffffff,Chaparral,Scrub and Chaparral,0.9276166356212625
8729a6854ffffff,Chaparral,Scrub and Chaparral,0.7470075733394035
8729a6855ffffff,Other,Woodland,0.60776051654162
8729a6856ffffff,Chaparral,Scrub and Chaparral,0.7804514364129786
8729a6858ffffff,Chaparral,Scrub and Chaparral,0.9482532402561309
8729a6859ffffff,Chaparral,Scrub and Chaparral,0.7861753408538936
8729a685affffff,Chaparral,Scrub and Chaparral,0.9988828558130355
8729a685bffffff,Chaparral,Scrub and Chaparral,0.982877557207567
8729a685cffffff,Chaparral,Scrub and Chaparral,0.9703846435893495
8729a685dffffff,Chaparral,Scrub and Chaparral,0.765035824030799
8729a685effffff,Chaparral,Scrub and Chaparral,0.9337418984819007
8729a6860ffffff,Chaparral,Scrub and Chaparral,0.8340604915798294
8729a6861ffffff,Chaparral,Scrub and Chaparral,0.9215994600485079
8729a6862ffffff,Chaparral,Scrub and Chaparral,0.7798659680754203
8729a6863ffffff,Chaparral,Scrub and Chaparral,0.8683154832683847
8729a6864ffffff,Mixed,Scrub and Chaparral,0.5163562601323047
8729a6865ffffff,Other,Woodland,0.5737152167621733
8729a6866ffffff,Chaparral,Scrub and Chaparral,0.8308919204803326
8729a6868ffffff,Mixed,Woodland,0.5414778216526926
8729a6869ffffff,Chaparral,Scrub and Chaparral,0.8130176535858902
8729a686affffff,Mixed,Scrub and Chaparral,0.5192211343452895
8729a686bffffff,Mixed,Scrub and Chaparral,0.41484446233530875
8729a686cffffff,Chaparral,Scrub and Chaparral,0.985630125711838
8729a686dffffff,Chaparral,Scrub and Chaparral,0.9985022356834223
8729a686effffff,Chaparral,Scrub and Chaparral,0.6008574704652382
8729a6870ffffff,Other,Woodland,0.6775239223191382
8729a6871ffffff,Other,Woodland,0.5737739174277244
8729a6872ffffff,Other,Woodland,0.7169061725126675
8729a6873ffffff,Other,Woodland,0.5974179352569783
8729a6874ffffff,Other,Woodland,0.7457249586558019
8729a6875ffffff,Chaparral,Scrub and Chaparral,0.8161277122487378
8729a6876ffffff,Other,Woodland,0.8522122860128786
8729a6888ffffff,Chaparral,Scrub and Chaparral,0.9938962906721268
8729a6889ffffff,Chaparral,Scrub and Chaparral,0.8515449555897308
8729a688bffffff,Chaparral,Scrub and Chaparral,0.9622849402896109
8729a688cffffff,Chaparral,Scrub and Chaparral,0.6666588906670586
8729a688dffffff,Chaparral,Scrub and Chaparral,0.9057331066170544
8729a68a8ffffff,Chaparral,Scrub and Chaparral,0.9873200554985204
8729a68a9ffffff,Chaparral,Scrub and Chaparral,0.9772311539953759
8729a68aaffffff,Chaparral,Scrub and Chaparral,0.9154926969120349
8729a68abffffff,Chaparral,Scrub and Chaparral,0.9771512340635543
8729a68acffffff,Chaparral,Scrub and Chaparral,0.9872919978238022
8729a68adffffff,Chaparral,Scrub and Chaparral,1.0
8729a68c0ffffff,Chaparral,Scrub and Chaparral,0.9899343275826535
8729a68c1ffffff,Chaparral,Scrub and Chaparral,0.9362216146346612
8729a68c2ffffff,Chaparral,Scrub and Chaparral,0.9366506005702242
8729a68c3ffffff,Chaparral,Scrub and Chaparral,0.9766988601486034
8729a68c4ffffff,Chaparral,Scrub and Chaparral,0.7641460972695938
8729a68c5ffffff,Chaparral,Scrub and Chaparral,0.8535237014963233
8729a68c6ffffff,Chaparral,Scrub and Chaparral,0.9838541235877586
8729a68c8ffffff,Chaparral,Scrub and Chaparral,0.7058965397752966
8729a68c9ffffff,Chaparral,Scrub and Chaparral,0.6339887395239981
8729a68caffffff,Chaparral,Scrub and Chaparral,0.6841478026774231
8729a68cbffffff,Chaparral,Scrub and Chaparral,0.8930779690101845
8729a68ccffffff,Chaparral,Scrub and Chaparral,0.9949658823489167
8729a68cdffffff,Chaparral,Scrub and Chaparral,0.8902474087430383
8729a68ceffffff,Chaparral,Scrub and Chaparral,0.9234082971757496
8729a68d0ffffff,Chaparral,Scrub and Chaparral,0.9973249167120165
8729a68d1ffffff,Chaparral,Scrub and Chaparral,0.9718224246008127
8729a68d2ffffff,Chaparral,Scrub and Chaparral,0.9907559992099038
8729a68d3ffffff,Chaparral,Scrub and Chaparral,0.998293883913244
8729a68d4ffffff,Chaparral,Scrub and Chaparral,0.9327461340700088
8729a68d5ffffff,Chaparral,Scrub and Chaparral,0.9777440945063638
8729a68d6ffffff,Chaparral,Scrub and Chaparral,0.9993973893660268
8729a68d8ffffff,Coastal,Dune Community,0.8562191309626254
8729a68d9ffffff,Coastal,Dune Community,0.9031768776808331
8729a68daffffff,Coastal,Dune Community,0.8082447852210533
8729a68dbffffff,Coastal,Dune Community,0.9917369930005512
8729a68dcffffff,Chaparral,Scrub and Chaparral,0.7635129540495096
8729a68ddffffff,Chaparral,Scrub and Chaparral,0.8722597065782332
8729a68deffffff,Chaparral,Scrub and Chaparral,0.6192689620657872
8729a68e0ffffff,Chaparral,Scrub and Chaparral,0.8932104798114826
8729a68e1ffffff,Chaparral,Scrub and Chaparral,0.9798967978185766
8729a68e2ffffff,Riparian,Riparian and Bottomland Habitat,0.7413212242938408
8729a68e3ffffff,Chaparral,Scrub and Chaparral,0.8458622147564384
8729a68e4ffffff,Chaparral,Scrub and Chaparral,0.7079063927536927
8729a68e5ffffff,Chaparral,Scrub and Chaparral,0.5717011273168927
8729a68e6ffffff,Chaparral,Scrub and Chaparral,0.9830111555642375
8729a68e8ffffff,Chaparral,Scrub and Chaparral,1.0
8729a68e9ffffff,Chaparral,Scrub and Chaparral,0.9424562785586198
8729a68eaffffff,Chaparral,Scrub and Chaparral,0.9809245369770803
8729a68ebffffff,Chaparral,Scrub and Chaparral,0.9934416224195395
8729a68ecffffff,Chaparral,Scrub and Chaparral,0.8365319332792578
8729a68edffffff,Chaparral,Scrub and Chaparral,1.0
8729a68eeffffff,Chaparral,Scrub and Chaparral,0.8042196055608637
8729a68f0ffffff,Chaparral,Scrub and Chaparral,0.6224204240747655
8729a68f1ffffff,Mixed,Riparian and Bottomland Habitat,0.5224895185994328
8729a68f2ffffff,Chaparral,Scrub and Chaparral,0.8977408587894777
8729a68f3ffffff,Chaparral,Scrub and Chaparral,0.8955251367781089
8729a68f4ffffff,Chaparral,Scrub and Chaparral,0.9876039970291292
8729a68f5ffffff,Chaparral,Scrub and Chaparral,0.7078104463064491
8729a68f6ffffff,Chaparral,Scrub and Chaparral,0.8732596277586541
8729a6900ffffff,Chaparral,Scrub and Chaparral,0.9357953236596466
8729a6901ffffff,Chaparral,Scrub and Chaparral,0.9943340000247524
8729a6902ffffff,Chaparral,Scrub and Chaparral,0.9540219874952452
8729a6903ffffff,Chaparral,Scrub and Chaparral,0.963947592398862
8729a6904ffffff,Chaparral,Scrub and Chaparral,0.9387087738458724
8729a6905ffffff,Chaparral,Scrub and Chaparral,0.9437249244322131
8729a6906ffffff,Chaparral,Scrub and Chaparral,0.9083375333143496
8729a6908ffffff,Chaparral,Scrub and Chaparral,0.9687861389405461
8729a6909ffffff,Chaparral,Scrub and Chaparral,1.0
8729a690affffff,Chaparral,Scrub and Chaparral,0.9893059379378192
8729a690bffffff,Chaparral,Scrub and Chaparral,1.0
8729a690cffffff,Chaparral,Scrub and Chaparral,0.9982424597564427
8729a690dffffff,Chaparral,Scrub and Chaparral,0.9996496872232151
8729a690effffff,Chaparral,Scrub and Chaparral,0.968118675999982
8729a6910ffffff,Chaparral,Scrub and Chaparral,0.6222443732222278
8729a6911ffffff,Chaparral,Scrub and Chaparral,0.8121150069020452
8729a6912ffffff,Mixed,Scrub and Chaparral,0.4515432926248466
8729a6913ffffff,Chaparral,Scrub and Chaparral,0.87852562105734
8729a6914ffffff,Mixed,Dune Community,0.5205114475633774
8729a6915ffffff,Chaparral,Scrub and Chaparral,0.8776232559822401
8729a6916ffffff,Coastal,Dune Community,0.9992929183086595
8729a6918ffffff,Chaparral,Scrub and Chaparral,0.7637513688854312
8729a6919ffffff,Chaparral,Scrub and Chaparral,0.7252801998307817
8729a691affffff,Chaparral,Scrub and Chaparral,0.7977555945395752
8729a691bffffff,Chaparral,Scrub and Chaparral,0.56493973551101
8729a691cffffff,Chaparral,Scrub and Chaparral,0.9851784293365481
8729a691dffffff,Chaparral,Scrub and Chaparral,0.9986912516372919
8729a691effffff,Chaparral,Scrub and Chaparral,0.8808486466009937
8729a6920ffffff,Chaparral,Scrub and Chaparral,0.9962222252704238
8729a6921ffffff,Chaparral,Scrub and Chaparral,0.9972451595154532
8729a6922ffffff,Chaparral,Scrub and Chaparral,0.9618277790930585
8729a6923ffffff,Chaparral,Scrub and Chaparral,0.9936777230657547
8729a6924ffffff,Chaparral,Scrub and Chaparral,1.0
8729a6925ffffff,Chaparral,Scrub and Chaparral,0.9988192939553147
8729a6926ffffff,Chaparral,Scrub and Chaparral,0.9345411094515603
8729a6928ffffff,Chaparral,Scrub and Chaparral,0.9681318751903386
8729a6929ffffff,Chaparral,Scrub and Chaparral,0.9962755901048538
8729a692affffff,Chaparral,Scrub and Chaparral,1.0
8729a692bffffff,Chaparral,Scrub and Chaparral,0.9986365636948201
8729a692cffffff,Chaparral,Scrub and Chaparral,0.9929241240533694
8729a692dffffff,Chaparral,Scrub and Chaparral,0.9940985379924436
8729a692effffff,Chaparral,Scrub and Chaparral,0.9865840689706914
8729a6930ffffff,Chaparral,Scrub and Chaparral,0.9997253107874716
8729a6931ffffff,Chaparral,Scrub and Chaparral,0.9480903547141073
8729a6932ffffff,Chaparral,Scrub and Chaparral,0.9160004580502077
8729a6933ffffff,Chaparral,Scrub and Chaparral,0.9367875569086144
8729a6934ffffff,Chaparral,Scrub and Chaparral,1.0
8729a6935ffffff,Chaparral,Scrub and Chaparral,0.9798782164020405
8729a6936ffffff,Chaparral,Scrub and Chaparral,0.9975304843113455
8729a6940ffffff,Chaparral,Scrub and Chaparral,0.9895890248375174
8729a6941ffffff,Chaparral,Scrub and Chaparral,0.9948674540379577
8729a6942ffffff,Chaparral,Scrub and Chaparral,0.9900644702986269
8729a6943ffffff,Chaparral,Scrub and Chaparral,0.9671285433210148
8729a6944ffffff,Chaparral,Scrub and Chaparral,0.9850568333953545
8729a6945ffffff,Chaparral,Scrub and Chaparral,0.9985672694766227
8729a6946ffffff,Chaparral,Scrub and Chaparral,0.990046418044614
8729a6948ffffff,Chaparral,Scrub and Chaparral,0.9217980762178875
8729a6949ffffff,Chaparral,Scrub and Chaparral,0.9978519206101291
8729a694affffff,Chaparral,Scrub and Chaparral,0.9749500747172789
8729a694bffffff,Chaparral,Scrub and Chaparral,0.9541159128414695
8729a694cffffff,Chaparral,Scrub and Chaparral,0.9971981605128014
8729a694dffffff,Chaparral,Scrub and Chaparral,0.9840814278049053
8729a694effffff,Chaparral,Scrub and Chaparral,0.95863522316131
8729a6950ffffff,Chaparral,Scrub and Chaparral,1.0
8729a6951ffffff,Chaparral,Scrub and Chaparral,1.0
8729a6952ffffff,Chaparral,Scrub and Chaparral,0.9543529084564756
8729a6953ffffff,Chaparral,Scrub and Chaparral,0.993825284226718
8729a6954ffffff,Chaparral,Scrub and Chaparral,0.9943563953328033
8729a6955ffffff,Chaparral,Scrub and Chaparral,1.0
8729a6956ffffff,Chaparral,Scrub and Chaparral,1.0
8729a6958ffffff,Chaparral,Scrub and Chaparral,0.9412208791871965
8729a6959ffffff,Chaparral,Scrub and Chaparral,0.8223495145838886
8729a695affffff,Chaparral,Scrub and Chaparral,0.9875315417605323
8729a695bffffff,Chaparral,Scrub and Chaparral,0.6346340861289724
8729a695cffffff,Chaparral,Scrub and Chaparral,0.7687054801432469
8729a695dffffff,Chaparral,Scrub and Chaparral,0.940921419535295
8729a695effffff,Chaparral,Scrub and Chaparral,0.8741475529998876
8729a6960ffffff,Mixed,Forest,0.5065697548202825
8729a6961ffffff,Other,Forest,0.9426281360395028
8729a6962ffffff,Chaparral,Scrub and Chaparral,0.9701207680931216
8729a6963ffffff,Chaparral,Scrub and Chaparral,0.771645543336301
8729a6964ffffff,Mixed,Scrub and Chaparral,0.5117468396489318
8729a6965ffffff,Other,Forest,0.9411156921196481
8729a6966ffffff,Chaparral,Scrub and Chaparral,0.921058539040013
8729a6968ffffff,Mixed,Scrub and Chaparral,0.4994910612301825
8729a6969ffffff,Chaparral,Scrub and Chaparral,0.6214626711061122
8729a696affffff,Chaparral,Scrub and Chaparral,0.973573652135967
8729a696bffffff,Chaparral,Scrub and Chaparral,0.8940606820507471
8729a696cffffff,Mixed,Forest,0.5458171128199815
8729a696dffffff,Chaparral,Scrub and Chaparral,0.662064213532406
8729a696effffff,Chaparral,Scrub and Chaparral,0.7403184638298391
8729a6970ffffff,Chaparral,Scrub and Chaparral,1.0
8729a6971ffffff,Chaparral,Scrub and Chaparral,0.9982897693429433
8729a6972ffffff,Chaparral,Scrub and Chaparral,1.0
8729a6973ffffff,Chaparral,Scrub and Chaparral,1.0
8729a6974ffffff,Chaparral,Scrub and Chaparral,0.999056926695903
8729a6975ffffff,Chaparral,Scrub and Chaparral,0.9990439376782774
8729a6976ffffff,Chaparral,Scrub and Chaparral,1.0
8729a6989ffffff,Mixed,Dune Community,0.5317581233222537
8729a698dffffff,Coastal,Dune Community,0.7540115092394261
8729a69a8ffffff,Coastal,Dune Community,0.616855438962128
8729a69a9ffffff,Coastal,Dune Community,0.7606518144888406
8729a69abffffff,Coastal,Dune Community,0.6573191670388183
8729a69acffffff,Chaparral,Scrub and Chaparral,0.7948981355118514
8729a69adffffff,Chaparral,Scrub and Chaparral,0.902798665263702
8729a6a00ffffff,Other,Forest,0.7209925166991495
8729a6a01ffffff,Chaparral,Scrub and Chaparral,0.6050948290213799
8729a6a02ffffff,Chaparral,Scrub and Chaparral,0.9053900462590901
8729a6a03ffffff,Chaparral,Scrub and Chaparral,0.6475473467874957
8729a6a04ffffff,Other,Forest,0.7521940575158003
8729a6a05ffffff,Chaparral,Scrub and Chaparral,0.5569043577836138
8729a6a06ffffff,Chaparral,Scrub and Chaparral,0.7469907130873675
8729a6a08ffffff,Chaparral,Scrub and Chaparral,0.9045746072763237
8729a6a09ffffff,Chaparral,Scrub and Chaparral,0.9249752070836063
8729a6a0affffff,Chaparral,Scrub and Chaparral,0.9764427212178243
8729a6a0bffffff,Chaparral,Scrub and Chaparral,0.8390475285898453
8729a6a0cffffff,Chaparral,Scrub and Chaparral,0.8668776639372933
8729a6a0dffffff,Chaparral,Scrub and Chaparral,0.6991939938397583
8729a6a0effffff,Chaparral,Scrub and Chaparral,0.832567057588504
8729a6a10ffffff,Chaparral,Scrub and Chaparral,0.9150083410166177
8729a6a11ffffff,Chaparral,Scrub and Chaparral,0.9873912869188343
8729a6a12ffffff,Chaparral,Scrub and Chaparral,0.9724641964833698
8729a6a13ffffff,Chaparral,Scrub and Chaparral,0.9496333656544076
8729a6a14ffffff,Chaparral,Scrub and Chaparral,0.9759367618973204
8729a6a15ffffff,Chaparral,Scrub and Chaparral,0.9429401133934501
8729a6a16ffffff,Chaparral,Scrub and Chaparral,1.0
8729a6a18ffffff,Chaparral,Scrub and Chaparral,0.988871952774394
8729a6a19ffffff,Chaparral,Scrub and Chaparral,0.9695142989340083
8729a6a1affffff,Chaparral,Scrub and Chaparral,0.9770307376937596
8729a6a1bffffff,Chaparral,Scrub and Chaparral,0.9483521657822394
8729a6a1cffffff,Chaparral,Scrub and Chaparral,0.9772678800769686
8729a6a1dffffff,Chaparral,Scrub and Chaparral,0.9874248843058017
8729a6a1effffff,Chaparral,Scrub and Chaparral,0.9681280805893735
8729a6a20ffffff,Chaparral,Scrub and Chaparral,0.6486644268394504
8729a6a21ffffff,Chaparral,Scrub and Chaparral,0.7729989792209225
8729a6a22ffffff,Mixed,Forest,0.44588326949069135
8729a6a23ffffff,Chaparral,Scrub and Chaparral,0.6756933094805154
8729a6a24ffffff,Chaparral,Scrub and Chaparral,0.8751437938241987
8729a6a25ffffff,Mixed,Scrub and Chaparral,0.49342192777847443
8729a6a26ffffff,Mixed,Scrub and Chaparral,0.5035715544708536
8729a6a28ffffff,Chaparral,Scrub and Chaparral,0.9548888100417348
8729a6a29ffffff,Chaparral,Scrub and Chaparral,0.9909681425470042
8729a6a2affffff,Chaparral,Scrub and Chaparral,0.8757020987702796
8729a6a2bffffff,Chaparral,Scrub and Chaparral,0.9702068239613946
8729a6a2cffffff,Chaparral,Scrub and Chaparral,0.8149704369934438
8729a6a2dffffff,Chaparral,Scrub and Chaparral,0.7660471888635766
8729a6a2effffff,Chaparral,Scrub and Chaparral,0.9096903496608871
8729a6a30ffffff,Chaparral,Scrub and Chaparral,0.9419573019549805
8729a6a31ffffff,Chaparral,Scrub and Chaparral,0.6817766709431011
8729a6a32ffffff,Chaparral,Scrub and Chaparral,0.9887319759532575
8729a6a33ffffff,Chaparral,Scrub and Chaparral,0.8650278580196243
8729a6a34ffffff,Chaparral,Scrub and Chaparral,0.8255513537796426
8729a6a35ffffff,Chaparral,Scrub and Chaparral,0.6721254580437112
8729a6a36ffffff,Chaparral,Scrub and Chaparral,0.9336911980218223
8729a6a40ffffff,Chaparral,Scrub and Chaparral,0.9633753924777922
8729a6a41ffffff,Chaparral,Scrub and Chaparral,0.7999137786924171
8729a6a42ffffff,Chaparral,Scrub and Chaparral,0.7307695966778647
8729a6a44ffffff,Chaparral,Scrub and Chaparral,0.9965984970248848
8729a6a45ffffff,Chaparral,Scrub and Chaparral,0.7930229311351819
8729a6a46ffffff,Chaparral,Scrub and Chaparral,0.9399182797650909
8729a6a50ffffff,Chaparral,Scrub and Chaparral,0.9325339523371067
8729a6a54ffffff,Chaparral,Scrub and Chaparral,0.9034401849475387
8729a6a55ffffff,Chaparral,Scrub and Chaparral,0.9719797161558312
8729a6a56ffffff,Chaparral,Scrub and Chaparral,0.9946630048392475
8729a6a60ffffff,Chaparral,Scrub and Chaparral,0.7676674490820502
8729a6a61ffffff,Chaparral,Scrub and Chaparral,0.8845892056492596
8729a6a62ffffff,Chaparral,Scrub and Chaparral,0.9571090031752015
8729a6a63ffffff,Chaparral,Scrub and Chaparral,0.774202606018379
8729a6a64ffffff,Chaparral,Scrub and Chaparral,0.9594837065265072
8729a6a65ffffff,Chaparral,Scrub and Chaparral,0.9815380765977708
8729a6a66ffffff,Chaparral,Scrub and Chaparral,0.7424712536561127
8729a6a68ffffff,Chaparral,Scrub and Chaparral,0.7384788736607873
8729a6a69ffffff,Chaparral,Scrub and Chaparral,0.8492418144953322
8729a6a6affffff,Mixed,Scrub and Chaparral,0.538769364641011
8729a6a6bffffff,Chaparral,Scrub and Chaparral,0.7995584025408788
8729a6a6cffffff,Chaparral,Scrub and Chaparral,0.9050007960054959
8729a6a6dffffff,Chaparral,Scrub and Chaparral,0.8949912536491469
8729a6a6effffff,Mixed,Scrub and Chaparral,0.4725488180468658
8729a6a70ffffff,Chaparral,Scrub and Chaparral,0.9958202373296684
8729a6a71ffffff,Chaparral,Scrub and Chaparral,0.9688346838411523
8729a6a72ffffff,Chaparral,Scrub and Chaparral,0.7580557503733798
8729a6a73ffffff,Chaparral,Scrub and Chaparral,0.7015491073007294
8729a6a74ffffff,Chaparral,Scrub and Chaparral,0.9505277631547379
8729a6a75ffffff,Chaparral,Scrub and Chaparral,0.9622199633058769
8729a6a76ffffff,Chaparral,Scrub and Chaparral,0.9321455906430082
8729a6a80ffffff,Chaparral,Scrub and Chaparral,0.8770996731896947
8729a6a84ffffff,Chaparral,Scrub and Chaparral,1.0
8729a6a85ffffff,Chaparral,Scrub and Chaparral,0.8320153051734409
8729a6a86ffffff,Chaparral,Scrub and Chaparral,0.9665055375210483
8729a6a94ffffff,Chaparral,Scrub and Chaparral,0.9042471697042985
8729a6a95ffffff,Chaparral,Scrub and Chaparral,0.9780708460237665
8729a6a96ffffff,Other,Woodland,0.8509002611100775
8729a6aa0ffffff,Chaparral,Scrub and Chaparral,0.9583969845368304
8729a6aa1ffffff,Chaparral,Scrub and Chaparral,0.8758446966179051
8729a6aa2ffffff,Chaparral,Scrub and Chaparral,0.9956193999292331
8729a6aa3ffffff,Chaparral,Scrub and Chaparral,0.9951847220229705
8729a6aa4ffffff,Chaparral,Scrub and Chaparral,1.0
8729a6aa5ffffff,Chaparral,Scrub and Chaparral,1.0
8729a6aa6ffffff,Chaparral,Scrub and Chaparral,0.8557161433830048
8729a6aa8ffffff,Chaparral,Scrub and Chaparral,0.7299904000254859
8729a6aa9ffffff,Chaparral,Scrub and Chaparral,0.937018653044978
8729a6aaaffffff,Other,Woodland,0.7940444723503489
8729a6aabffffff,Other,Woodland,0.5736863999658259
8729a6aacffffff,Chaparral,Scrub and Chaparral,0.9885410943422317
8729a6aadffffff,Chaparral,Scrub and Chaparral,0.8989919084649322
8729a6aaeffffff,Chaparral,Scrub and Chaparral,0.9400643108614749
8729a6ab0ffffff,Chaparral,Scrub and Chaparral,1.0
8729a6ab1ffffff,Chaparral,Scrub and Chaparral,0.9960293550836378
8729a6ab2ffffff,Chaparral,Scrub and Chaparral,1.0
8729a6ab3ffffff,Chaparral,Scrub and Chaparral,0.9879461266823882
8729a6ab4ffffff,Chaparral,Scrub and Chaparral,1.0
8729a6ab5ffffff,Chaparral,Scrub and Chaparral,1.0
8729a6ab6ffffff,Chaparral,Scrub and Chaparral,0.9497825734165459
8729a6ae4ffffff,Chaparral,Scrub and Chaparral,0.9995642273763288
8729a6ae5ffffff,Chaparral,Scrub and Chaparral,0.9799973255828994
8729a6ae6ffffff,Chaparral,Scrub and Chaparral,0.9678009488256814
8729a6af4ffffff,Chaparral,Scrub and Chaparral,0.9886987571012196
8729a6b00ffffff,Chaparral,Scrub and Chaparral,0.8857920904385174
8729a6b01ffffff,Chaparral,Scrub and Chaparral,0.8100298801789619
8729a6b02ffffff,Chaparral,Scrub and Chaparral,0.9980825331264606
8729a6b03ffffff,Chaparral,Scrub and Chaparral,0.9968442956867094
8729a6b04ffffff,Chaparral,Scrub and Chaparral,0.9259562269532086
8729a6b05ffffff,Mixed,Forest,0.48345944206913843
8729a6b06ffffff,Chaparral,Scrub and Chaparral,0.9835874731247765
8729a6b08ffffff,Chaparral,Scrub and Chaparral,0.7870151673215913
8729a6b09ffffff,Mixed,Scrub and Chaparral,0.4926729249371575
8729a6b0affffff,Chaparral,Scrub and Chaparral,0.7443059106738066
8729a6b0bffffff,Riparian,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.766352300386738
8729a6b0cffffff,Chaparral,Scrub and Chaparral,0.76747177182995
8729a6b0dffffff,Chaparral,Scrub and Chaparral,0.8764474698781868
8729a6b0effffff,Chaparral,Scrub and Chaparral,0.9474811684663621
8729a6b10ffffff,Chaparral,Scrub and Chaparral,0.9969042507051209
8729a6b11ffffff,Chaparral,Scrub and Chaparral,0.9604842890166478
8729a6b12ffffff,Chaparral,Scrub and Chaparral,0.9923482133638173
8729a6b13ffffff,Chaparral,Scrub and Chaparral,1.0
8729a6b14ffffff,Chaparral,Scrub and Chaparral,0.8217412243555361
8729a6b15ffffff,Chaparral,Scrub and Chaparral,0.9060924778656315
8729a6b16ffffff,Chaparral,Scrub and Chaparral,0.9370162882288624
8729a6b18ffffff,Chaparral,Scrub and Chaparral,0.9172112893404064
8729a6b19ffffff,Chaparral,Scrub and Chaparral,0.85573795242832
8729a6b1affffff,Chaparral,Scrub and Chaparral,0.9215682730129269
8729a6b1bffffff,Mixed,Scrub and Chaparral,0.5363263472492923
